Country/Region,Province/State,time,temperatureMin,temperatureMax
US,Hawaii,2020-01-12,74.34,78.68
US,Hawaii,2020-01-13,74.46,79.4
US,Hawaii,2020-01-14,74.5,79.16
US,Hawaii,2020-01-15,73.6,78.81
US,Hawaii,2020-01-16,73.23,78.16
US,Hawaii,2020-01-17,72.51,75.98
US,Hawaii,2020-01-18,71.28,75.93
US,Hawaii,2020-01-19,70.67,76.71
US,Hawaii,2020-01-20,72.2,78.16
US,Hawaii,2020-01-21,72.11,77.85
US,Hawaii,2020-01-22,72.11,77.55
US,Hawaii,2020-01-23,72.09,77.66
US,Hawaii,2020-01-24,72.8,77.75
US,Hawaii,2020-01-25,72.0,78.94
US,Hawaii,2020-01-26,73.32,79.6
US,Hawaii,2020-01-27,73.18,79.45
US,Hawaii,2020-01-28,73.19,78.09
US,Hawaii,2020-01-29,73.28,78.81
US,Hawaii,2020-01-30,73.36,78.78
US,Hawaii,2020-01-31,73.07,78.79
US,Hawaii,2020-02-01,72.76,78.07
US,Hawaii,2020-02-02,71.9,79.09
US,Hawaii,2020-02-03,73.11,79.65
US,Hawaii,2020-02-04,72.91,78.42
US,Hawaii,2020-02-05,72.03,78.28
US,Hawaii,2020-02-06,69.56,73.57
US,Hawaii,2020-02-07,69.44,72.68
US,Hawaii,2020-02-08,67.96,73.27
US,Hawaii,2020-02-09,69.33,75.63
US,Hawaii,2020-02-10,66.97,72.37
US,Hawaii,2020-02-11,70.0,74.74
US,Hawaii,2020-02-12,70.15,77.89
US,Hawaii,2020-02-13,73.25,81.12
US,Hawaii,2020-02-14,74.5,79.58
US,Hawaii,2020-02-15,72.62,79.04
US,Hawaii,2020-02-16,72.49,78.07
US,Hawaii,2020-02-17,72.34,77.44
US,Hawaii,2020-02-18,72.11,78.11
US,Hawaii,2020-02-19,72.11,77.95
US,Hawaii,2020-02-20,71.55,77.02
US,Hawaii,2020-02-21,71.66,78.26
US,Hawaii,2020-02-22,71.84,78.02
US,Hawaii,2020-02-23,72.13,77.04
US,Hawaii,2020-02-24,71.76,77.7
US,Hawaii,2020-02-25,72.19,78.65
US,Hawaii,2020-02-26,71.93,77.56
US,Hawaii,2020-02-27,71.4,75.99
US,Hawaii,2020-02-28,71.06,75.92
US,Hawaii,2020-02-29,70.67,76.4
US,Hawaii,2020-03-01,70.74,76.42
US,Hawaii,2020-03-02,70.78,77.01
US,Hawaii,2020-03-03,71.83,78.2
US,Hawaii,2020-03-04,72.93,78.11
US,Hawaii,2020-03-05,72.17,77.74
US,Hawaii,2020-03-06,71.58,77.26
US,Hawaii,2020-03-07,71.0,76.76
US,Hawaii,2020-03-08,70.46,75.49
US,Hawaii,2020-03-09,69.96,75.21
US,Hawaii,2020-03-10,70.57,77.06
US,Hawaii,2020-03-11,71.48,76.38
US,Hawaii,2020-03-12,71.01,76.41
US,Hawaii,2020-03-13,70.1,77.15
US,Hawaii,2020-03-14,71.0,77.27
US,Hawaii,2020-03-15,72.18,77.88
US,Hawaii,2020-03-16,73.5,78.29
US,Hawaii,2020-03-17,71.93,77.23
US,Hawaii,2020-03-18,71.61,78.59
US,Hawaii,2020-03-19,73.0,77.11
US,Hawaii,2020-03-20,73.67,78.44
US,Hawaii,2020-03-21,73.41,79.18
US,Hawaii,2020-03-22,72.97,78.08
US,Hawaii,2020-03-23,71.93,77.25
US,Hawaii,2020-03-24,71.85,77.1
US,Hawaii,2020-03-25,71.42,76.43
US,Hawaii,2020-03-26,71.31,76.45
US,Hawaii,2020-03-27,71.01,77.15
US,Hawaii,2020-03-28,71.66,77.8
US,Hawaii,2020-03-29,71.6,78.3
US,Hawaii,2020-03-30,72.21,78.27
US,Hawaii,2020-03-31,72.19,77.84
US,Hawaii,2020-04-01,71.88,77.31
US,Hawaii,2020-04-02,72.13,78.43
US,Hawaii,2020-04-03,72.74,78.48
US,Hawaii,2020-04-04,72.95,78.79
US,Hawaii,2020-04-05,73.59,78.8
US,Hawaii,2020-04-06,72.94,77.3
US,Hawaii,2020-04-07,72.27,78.73
US,Hawaii,2020-04-08,72.78,77.92
US,Hawaii,2020-04-09,71.41,78.35
US,Hawaii,2020-04-10,72.54,78.15
US,Hawaii,2020-04-11,72.79,78.57
US,Hawaii,2020-04-12,71.93,77.55
US,Hawaii,2020-04-13,71.92,79.76
US,Hawaii,2020-04-14,73.61,79.55
US,Hawaii,2020-04-15,74.53,80.6
US,Hawaii,2020-04-16,73.5,79.79
US,Hawaii,2020-04-17,73.44,79.08
US,Hawaii,2020-04-18,73.55,78.98
US,Hawaii,2020-04-19,73.61,78.25
US,Hawaii,2020-04-20,73.29,78.74
US,Idaho,2019-12-31,10.75,32.32
US,Idaho,2020-01-01,26.75,36.27
US,Idaho,2020-01-02,20.29,33.75
US,Idaho,2020-01-03,19.83,40.66
US,Idaho,2020-01-04,11.73,36.86
US,Idaho,2020-01-05,9.31,28.61
US,Idaho,2020-01-06,16.54,33.86
US,Idaho,2020-01-07,22.29,38.07
US,Idaho,2020-01-08,19.2,33.26
US,Idaho,2020-01-09,11.36,27.02
US,Idaho,2020-01-10,-1.77,19.73
US,Idaho,2020-01-11,17.51,28.14
US,Idaho,2020-01-12,14.31,28.62
US,Idaho,2020-01-13,10.82,25.11
US,Idaho,2020-01-14,12.19,28.13
US,Idaho,2020-01-15,-5.33,22.75
US,Idaho,2020-01-16,12.66,34.24
US,Idaho,2020-01-17,17.69,28.6
US,Idaho,2020-01-18,4.44,28.18
US,Idaho,2020-01-19,8.48,39.63
US,Idaho,2020-01-20,15.06,39.94
US,Idaho,2020-01-21,17.05,36.07
US,Idaho,2020-01-22,11.41,33.39
US,Idaho,2020-01-23,22.54,39.46
US,Idaho,2020-01-24,20.67,38.12
US,Idaho,2020-01-25,13.8,37.85
US,Idaho,2020-01-26,17.29,36.3
US,Idaho,2020-01-27,16.6,35.48
US,Idaho,2020-01-28,17.06,33.28
US,Idaho,2020-01-29,18.15,35.16
US,Idaho,2020-01-30,13.83,34.89
US,Idaho,2020-01-31,11.1,41.75
US,Idaho,2020-02-01,16.42,49.68
US,Idaho,2020-02-02,17.95,42.73
US,Idaho,2020-02-03,2.66,25.08
US,Idaho,2020-02-04,-7.52,19.69
US,Idaho,2020-02-05,12.11,33.49
US,Idaho,2020-02-06,24.9,40.34
US,Idaho,2020-02-07,33.49,42.21
US,Idaho,2020-02-08,18.89,38.29
US,Idaho,2020-02-09,9.81,33.81
US,Idaho,2020-02-10,10.01,31.92
US,Idaho,2020-02-11,5.13,39.56
US,Idaho,2020-02-12,17.01,37.41
US,Idaho,2020-02-13,8.18,36.31
US,Idaho,2020-02-14,17.47,33.26
US,Idaho,2020-02-15,14.64,35.64
US,Idaho,2020-02-16,20.88,35.03
US,Idaho,2020-02-17,10.07,29.01
US,Idaho,2020-02-18,-3.32,26.12
US,Idaho,2020-02-19,-5.42,27.02
US,Idaho,2020-02-20,-4.17,29.83
US,Idaho,2020-02-21,2.26,35.29
US,Idaho,2020-02-22,7.5,41.25
US,Idaho,2020-02-23,10.65,42.69
US,Idaho,2020-02-24,14.27,30.72
US,Idaho,2020-02-25,3.24,33.48
US,Idaho,2020-02-26,12.78,43.67
US,Idaho,2020-02-27,10.6,48.06
US,Idaho,2020-02-28,13.67,46.32
US,Idaho,2020-02-29,21.92,37.93
US,Idaho,2020-03-01,12.74,34.0
US,Idaho,2020-03-02,8.45,40.86
US,Idaho,2020-03-03,28.05,48.41
US,Idaho,2020-03-04,23.4,43.88
US,Idaho,2020-03-05,16.76,52.31
US,Idaho,2020-03-06,24.41,54.67
US,Idaho,2020-03-07,27.94,44.58
US,Idaho,2020-03-08,24.01,39.9
US,Idaho,2020-03-09,24.29,40.72
US,Idaho,2020-03-10,21.57,45.04
US,Idaho,2020-03-11,19.61,48.37
US,Idaho,2020-03-12,21.21,44.32
US,Idaho,2020-03-13,11.48,44.34
US,Idaho,2020-03-14,27.38,44.22
US,Idaho,2020-03-15,27.12,45.28
US,Idaho,2020-03-16,23.19,48.86
US,Idaho,2020-03-17,25.89,49.33
US,Idaho,2020-03-18,28.57,45.0
US,Idaho,2020-03-19,20.88,46.16
US,Idaho,2020-03-20,23.55,48.93
US,Idaho,2020-03-21,22.08,49.95
US,Idaho,2020-03-22,19.68,49.19
US,Idaho,2020-03-23,20.72,48.08
US,Idaho,2020-03-24,24.0,41.51
US,Idaho,2020-03-25,16.7,36.95
US,Idaho,2020-03-26,12.28,37.88
US,Idaho,2020-03-27,12.86,38.61
US,Idaho,2020-03-28,19.49,46.56
US,Idaho,2020-03-29,21.98,48.05
US,Idaho,2020-03-30,25.26,47.28
US,Idaho,2020-03-31,22.86,37.81
US,Idaho,2020-04-01,11.73,33.67
US,Idaho,2020-04-02,10.96,35.78
US,Idaho,2020-04-03,9.52,38.78
US,Idaho,2020-04-04,15.56,47.24
US,Idaho,2020-04-05,28.12,51.17
US,Idaho,2020-04-06,32.05,53.29
US,Idaho,2020-04-07,27.17,53.62
US,Idaho,2020-04-08,24.5,60.1
US,Idaho,2020-04-09,24.9,61.72
US,Idaho,2020-04-10,29.26,60.26
US,Idaho,2020-04-11,30.92,51.48
US,Idaho,2020-04-12,19.4,38.65
US,Idaho,2020-04-13,13.52,38.33
US,Idaho,2020-04-14,18.18,47.11
US,Idaho,2020-04-15,31.15,40.63
US,Idaho,2020-04-16,21.51,42.15
US,Idaho,2020-04-17,16.18,56.68
US,Idaho,2020-04-18,21.25,57.15
US,Idaho,2020-04-19,26.39,54.94
US,Idaho,2020-04-20,24.58,59.24
US,Illinois,2019-12-31,29.01,35.28
US,Illinois,2020-01-01,25.27,48.59
US,Illinois,2020-01-02,35.19,52.85
US,Illinois,2020-01-03,32.85,42.3
US,Illinois,2020-01-04,26.76,34.95
US,Illinois,2020-01-05,23.37,49.0
US,Illinois,2020-01-06,25.21,43.57
US,Illinois,2020-01-07,26.45,42.96
US,Illinois,2020-01-08,19.6,31.42
US,Illinois,2020-01-09,28.64,51.81
US,Illinois,2020-01-10,47.57,56.95
US,Illinois,2020-01-11,25.66,54.89
US,Illinois,2020-01-12,22.57,32.07
US,Illinois,2020-01-13,26.96,38.17
US,Illinois,2020-01-14,31.77,46.93
US,Illinois,2020-01-15,29.18,46.75
US,Illinois,2020-01-16,15.97,29.08
US,Illinois,2020-01-17,17.63,31.43
US,Illinois,2020-01-18,8.91,37.16
US,Illinois,2020-01-19,2.79,14.45
US,Illinois,2020-01-20,7.49,23.88
US,Illinois,2020-01-21,12.67,30.35
US,Illinois,2020-01-22,22.71,36.61
US,Illinois,2020-01-23,29.49,34.13
US,Illinois,2020-01-24,32.2,36.15
US,Illinois,2020-01-25,30.41,33.54
US,Illinois,2020-01-26,25.85,36.87
US,Illinois,2020-01-27,25.48,32.54
US,Illinois,2020-01-28,27.75,32.87
US,Illinois,2020-01-29,27.52,34.65
US,Illinois,2020-01-30,27.7,36.85
US,Illinois,2020-01-31,29.48,38.52
US,Illinois,2020-02-01,32.49,37.43
US,Illinois,2020-02-02,34.24,58.82
US,Illinois,2020-02-03,32.05,62.36
US,Illinois,2020-02-04,30.55,41.21
US,Illinois,2020-02-05,26.13,34.55
US,Illinois,2020-02-06,22.19,31.48
US,Illinois,2020-02-07,18.78,34.8
US,Illinois,2020-02-08,23.17,32.44
US,Illinois,2020-02-09,21.89,36.93
US,Illinois,2020-02-10,26.15,35.53
US,Illinois,2020-02-11,26.61,39.06
US,Illinois,2020-02-12,25.31,36.09
US,Illinois,2020-02-13,3.69,32.22
US,Illinois,2020-02-14,-5.66,14.72
US,Illinois,2020-02-15,9.56,35.23
US,Illinois,2020-02-16,17.44,38.86
US,Illinois,2020-02-17,29.27,40.05
US,Illinois,2020-02-18,25.85,41.17
US,Illinois,2020-02-19,19.51,34.71
US,Illinois,2020-02-20,15.28,26.53
US,Illinois,2020-02-21,11.33,37.12
US,Illinois,2020-02-22,22.13,48.63
US,Illinois,2020-02-23,29.87,55.93
US,Illinois,2020-02-24,35.57,44.05
US,Illinois,2020-02-25,31.61,38.39
US,Illinois,2020-02-26,24.81,32.7
US,Illinois,2020-02-27,19.15,37.87
US,Illinois,2020-02-28,18.62,31.59
US,Illinois,2020-02-29,14.98,38.39
US,Illinois,2020-03-01,31.91,55.91
US,Illinois,2020-03-02,34.41,50.94
US,Illinois,2020-03-03,31.31,53.95
US,Illinois,2020-03-04,35.45,52.0
US,Illinois,2020-03-05,31.06,57.02
US,Illinois,2020-03-06,29.59,45.34
US,Illinois,2020-03-07,24.65,53.42
US,Illinois,2020-03-08,34.22,65.63
US,Illinois,2020-03-09,47.8,57.86
US,Illinois,2020-03-10,36.93,54.05
US,Illinois,2020-03-11,36.39,48.88
US,Illinois,2020-03-12,37.71,54.78
US,Illinois,2020-03-13,32.53,50.07
US,Illinois,2020-03-14,31.05,41.36
US,Illinois,2020-03-15,28.47,43.3
US,Illinois,2020-03-16,31.12,41.32
US,Illinois,2020-03-17,34.79,49.45
US,Illinois,2020-03-18,37.95,46.26
US,Illinois,2020-03-19,42.64,64.9
US,Illinois,2020-03-20,32.95,62.49
US,Illinois,2020-03-21,27.65,38.88
US,Illinois,2020-03-22,26.61,35.98
US,Illinois,2020-03-23,30.08,42.18
US,Illinois,2020-03-24,32.52,46.91
US,Illinois,2020-03-25,32.88,58.01
US,Illinois,2020-03-26,40.29,55.78
US,Illinois,2020-03-27,41.83,56.9
US,Illinois,2020-03-28,54.79,70.95
US,Illinois,2020-03-29,43.46,61.52
US,Illinois,2020-03-30,37.22,60.87
US,Illinois,2020-03-31,36.37,46.11
US,Illinois,2020-04-01,31.56,56.05
US,Illinois,2020-04-02,36.12,65.04
US,Illinois,2020-04-03,46.9,67.97
US,Illinois,2020-04-04,36.42,49.88
US,Illinois,2020-04-05,34.85,59.05
US,Illinois,2020-04-06,37.99,66.48
US,Illinois,2020-04-07,55.47,78.95
US,Illinois,2020-04-08,50.98,81.97
US,Illinois,2020-04-09,35.81,52.21
US,Illinois,2020-04-10,30.18,53.85
US,Illinois,2020-04-11,40.52,67.04
US,Illinois,2020-04-12,47.34,63.27
US,Illinois,2020-04-13,33.52,53.39
US,Illinois,2020-04-14,28.57,44.78
US,Illinois,2020-04-15,30.34,40.91
US,Illinois,2020-04-16,26.05,45.98
US,Illinois,2020-04-17,32.72,40.3
US,Illinois,2020-04-18,29.68,56.38
US,Illinois,2020-04-19,41.69,65.38
US,Illinois,2020-04-20,34.64,63.32
US,Indiana,2019-12-31,31.47,34.79
US,Indiana,2020-01-01,31.42,47.01
US,Indiana,2020-01-02,37.89,53.38
US,Indiana,2020-01-03,41.14,48.77
US,Indiana,2020-01-04,31.44,41.53
US,Indiana,2020-01-05,26.05,47.16
US,Indiana,2020-01-06,27.74,44.4
US,Indiana,2020-01-07,28.91,45.83
US,Indiana,2020-01-08,26.1,35.77
US,Indiana,2020-01-09,26.9,55.69
US,Indiana,2020-01-10,43.91,56.7
US,Indiana,2020-01-11,36.2,61.4
US,Indiana,2020-01-12,32.32,37.33
US,Indiana,2020-01-13,33.44,41.75
US,Indiana,2020-01-14,32.98,48.04
US,Indiana,2020-01-15,32.24,48.34
US,Indiana,2020-01-16,23.23,38.14
US,Indiana,2020-01-17,20.73,32.41
US,Indiana,2020-01-18,20.41,45.5
US,Indiana,2020-01-19,8.9,19.94
US,Indiana,2020-01-20,13.16,28.44
US,Indiana,2020-01-21,21.95,31.06
US,Indiana,2020-01-22,18.22,35.06
US,Indiana,2020-01-23,30.34,45.45
US,Indiana,2020-01-24,35.41,42.44
US,Indiana,2020-01-25,31.34,36.1
US,Indiana,2020-01-26,30.35,37.21
US,Indiana,2020-01-27,28.36,33.58
US,Indiana,2020-01-28,29.96,34.8
US,Indiana,2020-01-29,30.68,36.23
US,Indiana,2020-01-30,30.22,36.92
US,Indiana,2020-01-31,31.0,39.04
US,Indiana,2020-02-01,33.31,41.38
US,Indiana,2020-02-02,32.33,62.91
US,Indiana,2020-02-03,35.53,63.48
US,Indiana,2020-02-04,33.1,59.47
US,Indiana,2020-02-05,29.94,36.5
US,Indiana,2020-02-06,26.34,30.45
US,Indiana,2020-02-07,23.76,33.71
US,Indiana,2020-02-08,28.39,34.29
US,Indiana,2020-02-09,23.27,38.23
US,Indiana,2020-02-10,32.49,41.82
US,Indiana,2020-02-11,30.72,39.67
US,Indiana,2020-02-12,26.87,37.99
US,Indiana,2020-02-13,11.74,33.23
US,Indiana,2020-02-14,2.33,17.99
US,Indiana,2020-02-15,9.12,41.68
US,Indiana,2020-02-16,29.97,45.69
US,Indiana,2020-02-17,27.39,47.03
US,Indiana,2020-02-18,30.42,48.0
US,Indiana,2020-02-19,25.22,38.18
US,Indiana,2020-02-20,21.0,30.4
US,Indiana,2020-02-21,14.44,35.86
US,Indiana,2020-02-22,21.93,48.43
US,Indiana,2020-02-23,30.11,54.39
US,Indiana,2020-02-24,36.49,43.42
US,Indiana,2020-02-25,34.81,41.81
US,Indiana,2020-02-26,26.59,35.78
US,Indiana,2020-02-27,21.28,34.52
US,Indiana,2020-02-28,18.6,31.1
US,Indiana,2020-02-29,16.21,35.49
US,Indiana,2020-03-01,25.2,57.54
US,Indiana,2020-03-02,45.19,53.29
US,Indiana,2020-03-03,38.94,54.79
US,Indiana,2020-03-04,34.01,53.69
US,Indiana,2020-03-05,29.27,58.49
US,Indiana,2020-03-06,28.61,41.25
US,Indiana,2020-03-07,22.4,48.99
US,Indiana,2020-03-08,31.01,64.33
US,Indiana,2020-03-09,49.4,63.34
US,Indiana,2020-03-10,38.25,56.33
US,Indiana,2020-03-11,37.66,49.28
US,Indiana,2020-03-12,41.79,59.27
US,Indiana,2020-03-13,35.88,55.8
US,Indiana,2020-03-14,32.22,40.59
US,Indiana,2020-03-15,31.99,44.75
US,Indiana,2020-03-16,34.1,47.92
US,Indiana,2020-03-17,36.06,52.09
US,Indiana,2020-03-18,37.0,48.89
US,Indiana,2020-03-19,44.19,65.47
US,Indiana,2020-03-20,33.23,65.8
US,Indiana,2020-03-21,29.09,36.96
US,Indiana,2020-03-22,27.06,37.93
US,Indiana,2020-03-23,34.58,45.38
US,Indiana,2020-03-24,34.61,52.1
US,Indiana,2020-03-25,32.12,60.66
US,Indiana,2020-03-26,41.54,65.47
US,Indiana,2020-03-27,50.45,59.3
US,Indiana,2020-03-28,54.63,71.69
US,Indiana,2020-03-29,51.97,65.84
US,Indiana,2020-03-30,41.14,57.61
US,Indiana,2020-03-31,36.19,45.51
US,Indiana,2020-04-01,38.65,53.57
US,Indiana,2020-04-02,33.53,61.17
US,Indiana,2020-04-03,43.41,68.78
US,Indiana,2020-04-04,44.48,57.3
US,Indiana,2020-04-05,40.15,55.15
US,Indiana,2020-04-06,39.55,66.76
US,Indiana,2020-04-07,54.16,78.11
US,Indiana,2020-04-08,57.44,79.02
US,Indiana,2020-04-09,37.26,55.25
US,Indiana,2020-04-10,31.82,49.68
US,Indiana,2020-04-11,39.13,64.01
US,Indiana,2020-04-12,48.59,61.91
US,Indiana,2020-04-13,36.57,54.37
US,Indiana,2020-04-14,31.25,44.62
US,Indiana,2020-04-15,29.13,45.34
US,Indiana,2020-04-16,26.25,47.84
US,Indiana,2020-04-17,35.96,48.73
US,Indiana,2020-04-18,29.94,54.88
US,Indiana,2020-04-19,39.7,62.74
US,Indiana,2020-04-20,36.22,64.3
US,Iowa,2019-12-31,21.24,33.18
US,Iowa,2020-01-01,20.5,44.28
US,Iowa,2020-01-02,30.83,45.88
US,Iowa,2020-01-03,29.2,34.37
US,Iowa,2020-01-04,21.62,32.7
US,Iowa,2020-01-05,27.86,42.89
US,Iowa,2020-01-06,24.0,40.72
US,Iowa,2020-01-07,22.4,37.58
US,Iowa,2020-01-08,10.98,29.04
US,Iowa,2020-01-09,26.72,56.39
US,Iowa,2020-01-10,17.89,31.4
US,Iowa,2020-01-11,11.54,22.09
US,Iowa,2020-01-12,12.91,27.47
US,Iowa,2020-01-13,19.51,33.74
US,Iowa,2020-01-14,18.65,33.57
US,Iowa,2020-01-15,4.95,29.27
US,Iowa,2020-01-16,-6.18,9.88
US,Iowa,2020-01-17,2.33,28.52
US,Iowa,2020-01-18,-0.78,31.29
US,Iowa,2020-01-19,-4.86,6.51
US,Iowa,2020-01-20,-0.72,12.46
US,Iowa,2020-01-21,-4.54,22.36
US,Iowa,2020-01-22,22.58,32.67
US,Iowa,2020-01-23,29.56,33.45
US,Iowa,2020-01-24,26.86,32.06
US,Iowa,2020-01-25,19.77,31.66
US,Iowa,2020-01-26,17.81,30.39
US,Iowa,2020-01-27,21.8,31.49
US,Iowa,2020-01-28,16.44,23.52
US,Iowa,2020-01-29,15.76,25.43
US,Iowa,2020-01-30,17.79,28.33
US,Iowa,2020-01-31,25.53,33.93
US,Iowa,2020-02-01,29.79,37.43
US,Iowa,2020-02-02,29.63,45.04
US,Iowa,2020-02-03,26.4,35.37
US,Iowa,2020-02-04,19.52,27.94
US,Iowa,2020-02-05,15.57,26.95
US,Iowa,2020-02-06,10.31,29.7
US,Iowa,2020-02-07,17.03,28.18
US,Iowa,2020-02-08,5.78,23.38
US,Iowa,2020-02-09,19.02,36.31
US,Iowa,2020-02-10,8.78,31.23
US,Iowa,2020-02-11,19.5,31.01
US,Iowa,2020-02-12,7.09,36.2
US,Iowa,2020-02-13,-11.13,4.12
US,Iowa,2020-02-14,-9.2,15.95
US,Iowa,2020-02-15,14.43,38.26
US,Iowa,2020-02-16,18.35,37.4
US,Iowa,2020-02-17,27.99,37.72
US,Iowa,2020-02-18,15.57,30.78
US,Iowa,2020-02-19,8.11,17.16
US,Iowa,2020-02-20,-3.34,18.34
US,Iowa,2020-02-21,10.28,38.66
US,Iowa,2020-02-22,25.09,44.46
US,Iowa,2020-02-23,28.22,50.1
US,Iowa,2020-02-24,26.94,40.12
US,Iowa,2020-02-25,28.5,37.06
US,Iowa,2020-02-26,22.02,32.2
US,Iowa,2020-02-27,22.96,32.94
US,Iowa,2020-02-28,20.95,33.18
US,Iowa,2020-02-29,15.9,47.86
US,Iowa,2020-03-01,33.09,57.09
US,Iowa,2020-03-02,29.23,40.86
US,Iowa,2020-03-03,31.58,51.92
US,Iowa,2020-03-04,30.09,54.4
US,Iowa,2020-03-05,32.85,46.99
US,Iowa,2020-03-06,27.13,47.43
US,Iowa,2020-03-07,30.76,64.58
US,Iowa,2020-03-08,41.98,69.66
US,Iowa,2020-03-09,32.17,57.28
US,Iowa,2020-03-10,25.35,48.0
US,Iowa,2020-03-11,35.72,54.94
US,Iowa,2020-03-12,37.21,60.24
US,Iowa,2020-03-13,29.43,47.94
US,Iowa,2020-03-14,28.05,37.81
US,Iowa,2020-03-15,21.87,40.24
US,Iowa,2020-03-16,30.21,43.61
US,Iowa,2020-03-17,27.4,49.94
US,Iowa,2020-03-18,38.73,47.28
US,Iowa,2020-03-19,38.56,54.53
US,Iowa,2020-03-20,24.5,38.06
US,Iowa,2020-03-21,24.93,40.13
US,Iowa,2020-03-22,28.75,38.33
US,Iowa,2020-03-23,31.46,47.04
US,Iowa,2020-03-24,35.21,50.13
US,Iowa,2020-03-25,37.11,56.35
US,Iowa,2020-03-26,39.15,54.14
US,Iowa,2020-03-27,39.97,51.87
US,Iowa,2020-03-28,44.72,64.07
US,Iowa,2020-03-29,37.51,53.86
US,Iowa,2020-03-30,30.62,62.43
US,Iowa,2020-03-31,32.16,58.44
US,Iowa,2020-04-01,34.73,62.31
US,Iowa,2020-04-02,44.53,66.16
US,Iowa,2020-04-03,28.79,52.56
US,Iowa,2020-04-04,24.61,47.23
US,Iowa,2020-04-05,28.28,58.78
US,Iowa,2020-04-06,43.18,60.36
US,Iowa,2020-04-07,52.78,78.38
US,Iowa,2020-04-08,43.15,65.02
US,Iowa,2020-04-09,32.22,45.68
US,Iowa,2020-04-10,25.96,51.73
US,Iowa,2020-04-11,37.75,53.79
US,Iowa,2020-04-12,29.3,47.71
US,Iowa,2020-04-13,23.32,39.24
US,Iowa,2020-04-14,22.48,37.64
US,Iowa,2020-04-15,20.77,39.71
US,Iowa,2020-04-16,24.38,44.3
US,Iowa,2020-04-17,29.23,47.02
US,Iowa,2020-04-18,32.62,63.21
US,Iowa,2020-04-19,40.21,58.48
US,Iowa,2020-04-20,35.82,65.14
US,Kansas,2019-12-31,26.54,46.19
US,Kansas,2020-01-01,28.42,56.5
US,Kansas,2020-01-02,34.29,54.1
US,Kansas,2020-01-03,30.58,50.21
US,Kansas,2020-01-04,24.25,48.68
US,Kansas,2020-01-05,31.17,54.74
US,Kansas,2020-01-06,26.41,52.03
US,Kansas,2020-01-07,27.33,56.86
US,Kansas,2020-01-08,28.68,59.97
US,Kansas,2020-01-09,40.76,62.42
US,Kansas,2020-01-10,20.57,41.31
US,Kansas,2020-01-11,13.06,27.72
US,Kansas,2020-01-12,18.2,35.46
US,Kansas,2020-01-13,23.27,44.76
US,Kansas,2020-01-14,34.13,50.63
US,Kansas,2020-01-15,22.09,49.01
US,Kansas,2020-01-16,13.94,29.19
US,Kansas,2020-01-17,27.18,42.39
US,Kansas,2020-01-18,24.94,42.94
US,Kansas,2020-01-19,17.69,30.88
US,Kansas,2020-01-20,12.03,30.98
US,Kansas,2020-01-21,7.91,39.67
US,Kansas,2020-01-22,32.56,37.71
US,Kansas,2020-01-23,29.47,38.79
US,Kansas,2020-01-24,26.34,34.89
US,Kansas,2020-01-25,22.77,41.33
US,Kansas,2020-01-26,27.04,52.69
US,Kansas,2020-01-27,29.84,44.21
US,Kansas,2020-01-28,29.75,36.3
US,Kansas,2020-01-29,26.78,39.22
US,Kansas,2020-01-30,27.19,38.76
US,Kansas,2020-01-31,29.16,46.6
US,Kansas,2020-02-01,24.6,59.33
US,Kansas,2020-02-02,37.62,71.5
US,Kansas,2020-02-03,31.99,55.87
US,Kansas,2020-02-04,27.23,33.98
US,Kansas,2020-02-05,23.31,32.01
US,Kansas,2020-02-06,16.81,41.3
US,Kansas,2020-02-07,24.99,42.78
US,Kansas,2020-02-08,20.86,50.27
US,Kansas,2020-02-09,28.45,49.79
US,Kansas,2020-02-10,23.25,47.33
US,Kansas,2020-02-11,27.97,46.03
US,Kansas,2020-02-12,20.13,34.69
US,Kansas,2020-02-13,5.45,21.22
US,Kansas,2020-02-14,1.93,29.43
US,Kansas,2020-02-15,29.0,46.86
US,Kansas,2020-02-16,24.85,51.94
US,Kansas,2020-02-17,37.67,61.08
US,Kansas,2020-02-18,26.91,45.54
US,Kansas,2020-02-19,25.24,45.54
US,Kansas,2020-02-20,17.03,33.7
US,Kansas,2020-02-21,13.98,43.92
US,Kansas,2020-02-22,31.03,56.12
US,Kansas,2020-02-23,38.19,55.01
US,Kansas,2020-02-24,37.02,47.25
US,Kansas,2020-02-25,30.33,39.8
US,Kansas,2020-02-26,25.38,38.17
US,Kansas,2020-02-27,25.44,51.39
US,Kansas,2020-02-28,28.47,58.72
US,Kansas,2020-02-29,28.13,67.71
US,Kansas,2020-03-01,45.88,67.17
US,Kansas,2020-03-02,31.89,57.39
US,Kansas,2020-03-03,34.14,62.66
US,Kansas,2020-03-04,37.48,63.75
US,Kansas,2020-03-05,37.96,60.26
US,Kansas,2020-03-06,27.49,59.06
US,Kansas,2020-03-07,39.16,68.9
US,Kansas,2020-03-08,44.68,68.76
US,Kansas,2020-03-09,36.74,55.3
US,Kansas,2020-03-10,32.18,53.63
US,Kansas,2020-03-11,41.2,67.66
US,Kansas,2020-03-12,46.22,65.38
US,Kansas,2020-03-13,36.88,50.35
US,Kansas,2020-03-14,33.73,41.79
US,Kansas,2020-03-15,33.01,41.7
US,Kansas,2020-03-16,35.29,46.67
US,Kansas,2020-03-17,38.24,49.68
US,Kansas,2020-03-18,48.18,64.27
US,Kansas,2020-03-19,55.22,74.49
US,Kansas,2020-03-20,26.97,50.23
